Name,ShortName,Region,State,Code,Visitors,Year,Area,PersonAcre
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1852300,1969,5549.1,333.8018778
Hot Springs National Park,Hot Springs,MW,AR,HOSP,2092400,1970,5549.1,377.0701555
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1824400,1971,5549.1,328.7740354
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1974038,1972,5549.1,355.7402101
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1768300,1973,5549.1,318.6642879
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1631400,1974,5549.1,293.9936206
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1351000,1975,5549.1,243.4629039
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1117900,1976,5549.1,201.456092
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1127000,1977,5549.1,203.0959975
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1229206,1978,5549.1,221.5144798
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1118800,1979,5549.1,201.6182804
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1160588,1980,5549.1,209.148871
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1177911,1981,5549.1,212.2706385
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1015580,1982,5549.1,183.0170658
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1160008,1983,5549.1,209.0443495
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1071853,1984,5549.1,193.1579896
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1112764,1985,5549.1,200.5305365
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1175170,1986,5549.1,211.7766845
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1101242,1987,5549.1,198.4541637
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1185772,1988,5549.1,213.6872646
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1272771,1989,5549.1,229.3653025
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1123175,1990,5549.1,202.4066966
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1203929,1991,5549.1,216.9593267
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1504013,1992,5549.1,271.0372853
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1477299,1993,5549.1,266.2231713
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1618847,1994,5549.1,291.7314519
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1617077,1995,5549.1,291.4124813
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1538105,1996,5549.1,277.1809843
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1509596,1997,5549.1,272.0433944
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1495993,1998,5549.1,269.5920059
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1384469,1999,5549.1,249.4943324
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1338156,2.00E+03,5549.1,241.1482943
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1296786,2001,5549.1,233.6930313
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1440227,2002,5549.1,259.5424483
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1561311,2003,5549.1,281.3629237
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1418735,2004,5549.1,255.6693878
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1340160,2005,5549.1,241.509434
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1273456,2006,5549.1,229.4887459
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1300152,2007,5549.1,234.2996162
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1238147,2008,5549.1,223.1257321
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1284707,2009,5549.1,231.5162819
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1311807,2010,5549.1,236.3999567
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1396354,2011,5549.1,251.6361212
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1302505,2012,5549.1,234.7236489
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1325719,2013,5549.1,238.90703
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1424484,2014,5549.1,256.7054117
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1418162,2015,5549.1,255.5661278
Hot Springs National Park,Hot Springs,MW,AR,HOSP,1544300,2016,5549.1,278.2973816
Isle Royale National Park,Isle Royale,MW,MI,ISRO,2962,1940,571790.11,0.005180223
Isle Royale National Park,Isle Royale,MW,MI,ISRO,7257,1941,571790.11,0.01269172
Isle Royale National Park,Isle Royale,MW,MI,ISRO,6128,1942,571790.11,0.010717219
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5376,1943,571790.11,0.009402051
Isle Royale National Park,Isle Royale,MW,MI,ISRO,3751,1944,571790.11,0.006560099
Isle Royale National Park,Isle Royale,MW,MI,ISRO,6139,1945,571790.11,0.010736457
Isle Royale National Park,Isle Royale,MW,MI,ISRO,7068,1946,571790.11,0.012361179
Isle Royale National Park,Isle Royale,MW,MI,ISRO,7867,1947,571790.11,0.013758545
Isle Royale National Park,Isle Royale,MW,MI,ISRO,7922,1948,571790.11,0.013854734
Isle Royale National Park,Isle Royale,MW,MI,ISRO,9518,1949,571790.11,0.016645968
Isle Royale National Park,Isle Royale,MW,MI,ISRO,3100,1950,571790.11,0.00542157
Isle Royale National Park,Isle Royale,MW,MI,ISRO,2370,1951,571790.11,0.004144878
Isle Royale National Park,Isle Royale,MW,MI,ISRO,2830,1952,571790.11,0.004949369
Isle Royale National Park,Isle Royale,MW,MI,ISRO,3611,1953,571790.11,0.006315254
Isle Royale National Park,Isle Royale,MW,MI,ISRO,4300,1954,571790.11,0.007520242
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5200,1955,571790.11,0.009094246
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5200,1956,571790.11,0.009094246
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5200,1957,571790.11,0.009094246
Isle Royale National Park,Isle Royale,MW,MI,ISRO,4000,1958,571790.11,0.006995574
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5800,1959,571790.11,0.010143582
Isle Royale National Park,Isle Royale,MW,MI,ISRO,6400,1960,571790.11,0.011192918
Isle Royale National Park,Isle Royale,MW,MI,ISRO,6500,1961,571790.11,0.011367808
Isle Royale National Park,Isle Royale,MW,MI,ISRO,5400,1962,571790.11,0.009444025
Isle Royale National Park,Isle Royale,MW,MI,ISRO,7800,1963,571790.11,0.013641369
Isle Royale National Park,Isle Royale,MW,MI,ISRO,8200,1964,571790.11,0.014340927
Isle Royale National Park,Isle Royale,MW,MI,ISRO,9500,1965,571790.11,0.016614488
Isle Royale National Park,Isle Royale,MW,MI,ISRO,10800,1966,571790.11,0.01888805
Isle Royale National Park,Isle Royale,MW,MI,ISRO,9500,1967,571790.11,0.016614488
Isle Royale National Park,Isle Royale,MW,MI,ISRO,10100,1968,571790.11,0.017663824
Isle Royale National Park,Isle Royale,MW,MI,ISRO,10400,1969,571790.11,0.018188492
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14400,1970,571790.11,0.025184066
Isle Royale National Park,Isle Royale,MW,MI,ISRO,15900,1971,571790.11,0.027807406
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16116,1972,571790.11,0.028185167
Isle Royale National Park,Isle Royale,MW,MI,ISRO,15700,1973,571790.11,0.027457628
Isle Royale National Park,Isle Royale,MW,MI,ISRO,13900,1974,571790.11,0.024309619
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16800,1975,571790.11,0.029381411
Isle Royale National Park,Isle Royale,MW,MI,ISRO,17000,1976,571790.11,0.029731189
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16700,1977,571790.11,0.029206521
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16415,1978,571790.11,0.028708087
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14782,1979,571790.11,0.025852144
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14977,1980,571790.11,0.026193178
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14558,1981,571790.11,0.025460391
Isle Royale National Park,Isle Royale,MW,MI,ISRO,13238,1982,571790.11,0.023151852
Isle Royale National Park,Isle Royale,MW,MI,ISRO,12928,1983,571790.11,0.022609695
Isle Royale National Park,Isle Royale,MW,MI,ISRO,11814,1984,571790.11,0.020661428
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16775,1985,571790.11,0.029337688
Isle Royale National Park,Isle Royale,MW,MI,ISRO,26122,1986,571790.11,0.045684596
Isle Royale National Park,Isle Royale,MW,MI,ISRO,31760,1987,571790.11,0.055544857
Isle Royale National Park,Isle Royale,MW,MI,ISRO,26593,1988,571790.11,0.046508325
Isle Royale National Park,Isle Royale,MW,MI,ISRO,27133,1989,571790.11,0.047452727
Isle Royale National Park,Isle Royale,MW,MI,ISRO,23495,1990,571790.11,0.041090253
Isle Royale National Park,Isle Royale,MW,MI,ISRO,22004,1991,571790.11,0.038482652
Isle Royale National Park,Isle Royale,MW,MI,ISRO,22728,1992,571790.11,0.039748851
Isle Royale National Park,Isle Royale,MW,MI,ISRO,21983,1993,571790.11,0.038445926
Isle Royale National Park,Isle Royale,MW,MI,ISRO,24843,1994,571790.11,0.043447761
Isle Royale National Park,Isle Royale,MW,MI,ISRO,23470,1995,571790.11,0.04104653
Isle Royale National Park,Isle Royale,MW,MI,ISRO,23445,1996,571790.11,0.041002808
Isle Royale National Park,Isle Royale,MW,MI,ISRO,21381,1997,571790.11,0.037393092
Isle Royale National Park,Isle Royale,MW,MI,ISRO,23932,1998,571790.11,0.041854519
Isle Royale National Park,Isle Royale,MW,MI,ISRO,23493,1999,571790.11,0.041086755
Isle Royale National Park,Isle Royale,MW,MI,ISRO,21096,2.00E+03,571790.11,0.036894657
Isle Royale National Park,Isle Royale,MW,MI,ISRO,19431,2001,571790.11,0.033982749
Isle Royale National Park,Isle Royale,MW,MI,ISRO,19463,2002,571790.11,0.034038714
Isle Royale National Park,Isle Royale,MW,MI,ISRO,17800,2003,571790.11,0.031130304
Isle Royale National Park,Isle Royale,MW,MI,ISRO,17276,2004,571790.11,0.030213884
Isle Royale National Park,Isle Royale,MW,MI,ISRO,17398,2005,571790.11,0.030427249
Isle Royale National Park,Isle Royale,MW,MI,ISRO,17070,2006,571790.11,0.029853612
Isle Royale National Park,Isle Royale,MW,MI,ISRO,15973,2007,571790.11,0.027935076
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14038,2008,571790.11,0.024550967
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14653,2009,571790.11,0.025626536
Isle Royale National Park,Isle Royale,MW,MI,ISRO,15793,2010,571790.11,0.027620275
Isle Royale National Park,Isle Royale,MW,MI,ISRO,15892,2011,571790.11,0.027793415
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16663,2012,571790.11,0.029141812
Isle Royale National Park,Isle Royale,MW,MI,ISRO,16274,2013,571790.11,0.028461493
Isle Royale National Park,Isle Royale,MW,MI,ISRO,14560,2014,571790.11,0.025463889
Isle Royale National Park,Isle Royale,MW,MI,ISRO,18684,2015,571790.11,0.032676326
Isle Royale National Park,Isle Royale,MW,MI,ISRO,24966,2016,571790.11,0.043662875
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,31285,1941,790635.74,0.039569423
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,23691,1942,790635.74,0.029964494
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,17414,1943,790635.74,0.022025313
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,7640,1944,790635.74,0.00966311
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,18275,1945,790635.74,0.023114311
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,36605,1946,790635.74,0.046298185
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,57801,1947,790635.74,0.073106991
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,59157,1948,790635.74,0.074822067
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,66991,1949,790635.74,0.084730549
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,79129,1950,790635.74,0.100082751
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,93615,1951,790635.74,0.118404716
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,141416,1952,790635.74,0.178863657
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,172423,1953,790635.74,0.218081464
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,260700,1954,790635.74,0.329734651
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,280600,1955,790635.74,0.35490427
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,312900,1956,790635.74,0.39575747
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,320300,1957,790635.74,0.405117026
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,365300,1958,790635.74,0.462033249
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,299600,1959,790635.74,0.378935564
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,320100,1960,790635.74,0.404864065
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,301500,1961,790635.74,0.381338693
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,331500,1962,790635.74,0.419282842
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,346300,1963,790635.74,0.438001955
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,343400,1964,790635.74,0.434334021
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,336000,1965,790635.74,0.424974464
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,408600,1966,790635.74,0.516799304
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,416500,1967,790635.74,0.526791263
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,489400,1968,790635.74,0.618995544
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,550300,1969,790635.74,0.696022166
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,643000,1970,790635.74,0.813269585
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,576000,1971,790635.74,0.728527653
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,602752,1972,790635.74,0.762363715
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,589600,1973,790635.74,0.745729
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,509900,1974,790635.74,0.644924046
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,552200,1975,790635.74,0.698425295
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,728900,1976,790635.74,0.92191633
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,745600,1977,790635.74,0.943038573
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,602453,1978,790635.74,0.761985538
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,590543,1979,790635.74,0.746921711
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,545357,1980,790635.74,0.689770235
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,612966,1981,790635.74,0.775282433
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,673201,1982,790635.74,0.851467959
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,671426,1983,790635.74,0.84922293
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,663798,1984,790635.74,0.839574998
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,641172,1985,790635.74,0.810957521
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,783224,1986,790635.74,0.990625595
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,830085,1987,790635.74,1.049895619
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,955246,1988,790635.74,1.208199872
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,990214,1989,790635.74,1.252427572
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1022396,1990,790635.74,1.293131525
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1145458,1991,790635.74,1.448780952
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1220539,1992,790635.74,1.543743773
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1252401,1993,790635.74,1.584042988
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1184871,1994,790635.74,1.49863071
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1235702,1995,790635.74,1.56292201
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1095046,1996,790635.74,1.385019605
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1226273,1997,790635.74,1.550996164
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1410312,1998,790635.74,1.783769603
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1316340,1999,790635.74,1.664913352
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1233935,2.00E+03,790635.74,1.5606871
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1280917,2001,790635.74,1.620110166
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1178376,2002,790635.74,1.490415801
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1283346,2003,790635.74,1.623182377
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1243659,2004,790635.74,1.572986063
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1375111,2005,790635.74,1.739247204
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1256421,2006,790635.74,1.589127504
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1298979,2007,790635.74,1.642955073
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1392446,2008,790635.74,1.761172598
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1304471,2009,790635.74,1.649901382
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1434976,2010,790635.74,1.814964752
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1396237,2011,790635.74,1.765967473
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1396117,2012,790635.74,1.765815697
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1383340,2013,790635.74,1.749655284
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,1589904,2014,790635.74,2.010918454
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,2025756,2015,790635.74,2.562186222
Joshua Tree National Park,Joshua Tree,PW,CA,JOTR,2505286,2016,790635.74,3.168698142
Katmai National Park,Katmai,AK,AK,KATM,15,1923,3674529.33,4.08E-06
Katmai National Park,Katmai,AK,AK,KATM,17,1924,3674529.33,4.63E-06
Katmai National Park,Katmai,AK,AK,KATM,500,1956,3674529.33,1.36E-04
Katmai National Park,Katmai,AK,AK,KATM,600,1957,3674529.33,1.63E-04
Katmai National Park,Katmai,AK,AK,KATM,700,1958,3674529.33,1.91E-04
Katmai National Park,Katmai,AK,AK,KATM,1100,1959,3674529.33,2.99E-04
Katmai National Park,Katmai,AK,AK,KATM,600,1960,3674529.33,1.63E-04
Katmai National Park,Katmai,AK,AK,KATM,600,1961,3674529.33,1.63E-04
Katmai National Park,Katmai,AK,AK,KATM,300,1962,3674529.33,8.16E-05
Katmai National Park,Katmai,AK,AK,KATM,700,1963,3674529.33,1.91E-04
Katmai National Park,Katmai,AK,AK,KATM,500,1964,3674529.33,1.36E-04
Katmai National Park,Katmai,AK,AK,KATM,800,1965,3674529.33,2.18E-04
Katmai National Park,Katmai,AK,AK,KATM,900,1966,3674529.33,2.45E-04
Katmai National Park,Katmai,AK,AK,KATM,1200,1967,3674529.33,3.27E-04
Katmai National Park,Katmai,AK,AK,KATM,1600,1968,3674529.33,4.35E-04
Katmai National Park,Katmai,AK,AK,KATM,7800,1969,3674529.33,0.002122721
Katmai National Park,Katmai,AK,AK,KATM,11800,1970,3674529.33,0.003211296
Katmai National Park,Katmai,AK,AK,KATM,9600,1971,3674529.33,0.00261258
Katmai National Park,Katmai,AK,AK,KATM,11900,1972,3674529.33,0.00323851
Katmai National Park,Katmai,AK,AK,KATM,8400,1973,3674529.33,0.002286007
Katmai National Park,Katmai,AK,AK,KATM,11900,1974,3674529.33,0.00323851
Katmai National Park,Katmai,AK,AK,KATM,9700,1975,3674529.33,0.002639794
Katmai National Park,Katmai,AK,AK,KATM,10400,1976,3674529.33,0.002830294
Katmai National Park,Katmai,AK,AK,KATM,10000,1977,3674529.33,0.002721437
Katmai National Park,Katmai,AK,AK,KATM,11300,1978,3674529.33,0.003075224
Katmai National Park,Katmai,AK,AK,KATM,10659,1979,3674529.33,0.00290078
Katmai National Park,Katmai,AK,AK,KATM,11824,1980,3674529.33,0.003217827
Katmai National Park,Katmai,AK,AK,KATM,13115,1981,3674529.33,0.003569165
Katmai National Park,Katmai,AK,AK,KATM,14377,1982,3674529.33,0.00391261
Katmai National Park,Katmai,AK,AK,KATM,11182,1983,3674529.33,0.003043111
Katmai National Park,Katmai,AK,AK,KATM,20074,1984,3674529.33,0.005463013
Katmai National Park,Katmai,AK,AK,KATM,25142,1985,3674529.33,0.006842237
Katmai National Park,Katmai,AK,AK,KATM,41663,1986,3674529.33,0.011338323
Katmai National Park,Katmai,AK,AK,KATM,38212,1987,3674529.33,0.010399155
Katmai National Park,Katmai,AK,AK,KATM,45710,1988,3674529.33,0.012439688
Katmai National Park,Katmai,AK,AK,KATM,40247,1989,3674529.33,0.010952967
Katmai National Park,Katmai,AK,AK,KATM,40778,1990,3674529.33,0.011097476
Katmai National Park,Katmai,AK,AK,KATM,41417,1991,3674529.33,0.011271376
Katmai National Park,Katmai,AK,AK,KATM,46196,1992,3674529.33,0.01257195
Katmai National Park,Katmai,AK,AK,KATM,53421,1993,3674529.33,0.014538188
Katmai National Park,Katmai,AK,AK,KATM,55728,1994,3674529.33,0.015166024
Katmai National Park,Katmai,AK,AK,KATM,0,1995,3674529.33,0
Katmai National Park,Katmai,AK,AK,KATM,18802,1997,3674529.33,0.005116846
Katmai National Park,Katmai,AK,AK,KATM,45470,1998,3674529.33,0.012374374
Katmai National Park,Katmai,AK,AK,KATM,51399,1999,3674529.33,0.013987914
Katmai National Park,Katmai,AK,AK,KATM,71389,2.00E+03,3674529.33,0.019428066
Katmai National Park,Katmai,AK,AK,KATM,67038,2001,3674529.33,0.018243969
Katmai National Park,Katmai,AK,AK,KATM,59025,2002,3674529.33,0.016063282
Katmai National Park,Katmai,AK,AK,KATM,51589,2003,3674529.33,0.014039621
